,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
166,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.4477592084991165,0.493778501024039,0.47580390676724643,0.46861406906453,0.4804259452904213
167,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.4482975182066355,0.4935464709776951,0.4795411373803627,0.4719398330621292,0.4825977465242034
168,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.5118615543097915,0.504039696229201,0.5374113602606334,0.5280802309424397,0.5584123903981439
169,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.5141883474677625,0.5359380240524975,0.5457692491974353,0.5360578074840521,0.5336291984092604
170,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.5474731685113156,0.5503180250107641,0.532482272052114,0.5595293708974012,0.54773070288916
171,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.46157646974268884,0.531425183268633,0.5043990465238687,0.5134007714052837,0.4997514493795062
172,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.49078565952755787,0.5120621915576482,0.5014044607349749,0.5082321163336532,0.48637463466051845
173,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.4909952805327808,0.5126461357864822,0.48494921182500433,0.49814335681086946,0.4865183747783848
174,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_path,0.4651524558964554,0.46475764979011996,0.48463968037578165,0.47703375760930683,0.5480381173485317
175,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_path,0.46751454371212997,0.45219809143305273,0.49902142076208517,0.45850486590090794,0.5506532860015999
176,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_path,0.4697079109695447,0.46253053842105357,0.4493703348765724,0.4540135246399587,0.5411779394495748
177,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.5039885539973366,0.500732247222868,0.5022102393132482,0.5008402283801554,0.49327142413649544
178,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.44811505392309847,0.5274002186618513,0.456092161917754,0.4609141954728975,0.4739225505149428
179,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.447986826298819,0.528044731194415,0.467730506026707,0.4622403390608424,0.47805282978120994
180,gpt-4o,llama3-8b,internal state,1/2,TestEval_total,0.5510211461049106,0.4709243823379536,0.4711810261552857,0.5090091376809464,0.5815957930041412
181,gpt-4o,llama3-8b,internal state,2/3,TestEval_total,0.5361525435861185,0.45399349392068816,0.5269885945020253,0.5395455622726861,0.6070679361539044
182,gpt-4o,llama3-8b,internal state,3/4,TestEval_total,0.5625754858549276,0.46643141658192905,0.5188751942488804,0.5498006953190206,0.5650826782746116
183,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_total,0.5466324180597667,0.5387462468320611,0.5498035660571724,0.5495247436286713,0.5401234735677595
