,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
89,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,APPS,0.6378985097151461,0.606677985285793,0.6428975664968853,0.6493350311262008,0.6145538577626839
90,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,APPS,0.6937372955183422,0.7147904365501877,0.581550672732551,0.7109669925467026,0.6907850159713474
91,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,APPS,0.7444584260962136,0.7779982576710844,0.6464040267157083,0.7670119059142361,0.6276255928758088
92,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,APPS,0.75612235020811,0.746442745135997,0.6273352047236456,0.7613493369470498,0.6676023618236362
93,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,APPS,0.6121866227857884,0.6640209079469551,0.6435969412447963,0.6306262704481628,0.6196399186913158
94,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,APPS,0.7051108314780725,0.7057400058077605,0.6381763624044131,0.7218565482528296,0.636869615719677
95,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,APPS,0.7045300551737458,0.7071435485432168,0.6372567999225629,0.726841544864968,0.6386603426580177
96,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,APPS,0.9051388212372204,0.8661105698977181,0.7490867023867552,0.8878470530930404,0.8102167559668839
97,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,APPS,0.9352167559668827,0.8868728689722422,0.7951169020945004,0.9100097418412129,0.7349001461276229
98,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,APPS,0.9042864101315208,0.8476619581100892,0.7629688261081387,0.8804797856794992,0.7535923039454502
99,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,APPS,0.7274719922065306,0.7362396492937215,0.7607160253287912,0.7501217730151032,0.6970896249391173
100,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,APPS,0.7852532878714145,0.7777033609352215,0.7166950803701955,0.8072942036044883,0.7344130540672239
101,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,APPS,0.7870798830979124,0.7792864101315199,0.7101193375548032,0.7974305893814,0.7311251826595282
102,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,APPS,0.6993433395872435,0.7274859287054429,0.6687148217636035,0.7002814258911834,0.6992026266416528
103,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,APPS,0.725984990619138,0.7234990619136977,0.622748592870545,0.7027204502814273,0.6420262664165108
104,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,APPS,0.7245778611632288,0.715759849906192,0.6673545966228907,0.7230769230769241,0.6446529080675424
105,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,APPS,0.5394934333958731,0.5855534709193267,0.6581613508442787,0.569934333958725,0.5972795497185761
