,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
136,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.4458410427934198,0.4849457965651235,0.473265964512747,0.4874661969826204,0.4901615428408617
137,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.4454941170888941,0.48540836417115873,0.4655505740582444,0.47764849606222864,0.49069230951701687
138,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.5271437900835462,0.5138984242870664,0.5112192099666664,0.5139235419213207,0.5311291213851439
139,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.5095307467751645,0.5200829440099911,0.4815999374849888,0.48789609113792953,0.4845135830584242
140,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.524124092276596,0.509887975351217,0.4877621304219098,0.5062180099019185,0.5375229547268494
141,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.5149477832292233,0.5567630625652247,0.5007256205450977,0.5242440987513632,0.5408580183860977
142,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.4790323570946059,0.5165469392767114,0.5292006452441045,0.5230914784239414,0.5178642196509097
143,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.4792751608923916,0.5157766651595976,0.5296583443571731,0.5178307294719049,0.5189777681028265
144,gpt-4o,phi4-14b,internal state,1/2,TestEval_path,0.4874970051682237,0.4884485060067758,0.47741041174658483,0.4811240031488503,0.46190573980901345
145,gpt-4o,phi4-14b,internal state,2/3,TestEval_path,0.5060170448711365,0.4763870349454075,0.5184173597563075,0.5223191977273525,0.5288701783208435
146,gpt-4o,phi4-14b,internal state,3/4,TestEval_path,0.5110997022281556,0.4788753123181697,0.5321730499366828,0.5172639216894283,0.5236471917034617
147,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.5596844302974321,0.589218605606331,0.48775370503474,0.5264161275969481,0.5199370229660828
148,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.46743676626621317,0.44616490399424646,0.4372728206181295,0.45247629804565537,0.46215559434575565
149,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.4668480679056704,0.4455317109901735,0.45837354964575266,0.45735701817434843,0.4611493308690115
150,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_path,0.4740352167389221,0.511885204580904,0.4722826828299122,0.4945199954926363,0.49558456346782215
151,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_path,0.4632116147627992,0.5022981620634235,0.5009281609365819,0.527862620319904,0.530789440909065
152,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_path,0.4767574267701776,0.5119415466185884,0.5032530113336451,0.5256682462206349,0.5106278875294312
153,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5136407038603197,0.5104825843796154,0.5007709963051488,0.5189516822546307,0.5104054847491011
154,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.5070664776737263,0.4896775456222224,0.5059544637720694,0.5010793948272078,0.5005011475983465
155,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.5066661526691302,0.49036847692645197,0.4788391167940777,0.47903779661117385,0.49933279165900635
156,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_path,0.49106403814544186,0.49890122060694136,0.5168226913974798,0.5146251326113238,0.49941126409179043
157,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_path,0.4899885750259564,0.5086649101740747,0.5156364759784279,0.5004371801298896,0.47641267472634274
158,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_path,0.5060068549844545,0.5198392342935928,0.5151468342329715,0.49998542732902285,0.48805040978352626
159,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_path,0.5259014654278147,0.5126461638901043,0.5066771978502578,0.5159978782191222,0.49633060144329505
160,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_path,0.5489612600114445,0.532086106998398,0.5249163528685035,0.5485095072105763,0.503596535201762
